KID,API,nad27_longitude,nad27_latitude,ELEVATION,ELEVATION_REFERENCE,FORMATION,TOP,BASE,SOURCE,UPDATED
"1002915073","15-065-01118","-99.6782761","39.2332958","2335","KB","Lansing Group","3552","","ACO-1/Driller's Log","12/28/2005"
"1002915073","15-065-01118","-99.6782761","39.2332958","2335","KB","Base Morrowan Member","","3846","ACO-1/Driller's Log","12/28/2005"
"1002915073","15-065-01118","-99.6782761","39.2332958","2335","KB","Arbuckle Group","3893","","ACO-1/Driller's Log","12/28/2005"
"1002915078","15-065-01120","-99.6503173","39.2243471","2302","KB","Topeka Limestone Formation","3320","","ACO-1","04/15/1999"
"1002915078","15-065-01120","-99.6503173","39.2243471","2302","KB","Toronto Limestone Member","3528","","ACO-1","04/15/1999"
"1002915078","15-065-01120","-99.6503173","39.2243471","2302","KB","Arbuckle Group","3875","","ACO-1","04/15/1999"
"1002915078","15-065-01120","-99.6503173","39.2243471","2302","KB","Lansing Group","3544","","ACO-1","04/15/1999"
"1002915078","15-065-01120","-99.6503173","39.2243471","2302","KB","Heebner Shale Member","3504","","ACO-1","04/15/1999"
"1002915078","15-065-01120","-99.6503173","39.2243471","2302","KB","Lansing - Kansas City Supergroup","3542","","ACO-1/Driller's Log","12/28/2005"
"1002915078","15-065-01120","-99.6503173","39.2243471","2302","KB","Howard Limestone Formation","3291","","ACO-1/Driller's Log","12/28/2005"
"1002915078","15-065-01120","-99.6503173","39.2243471","2302","KB","Heebner Shale Member","3503","","ACO-1/Driller's Log","12/28/2005"
"1002915078","15-065-01120","-99.6503173","39.2243471","2302","KB","Toronto Limestone Member","3524","","ACO-1/Driller's Log","12/28/2005"
"1002915090","15-065-01127","-99.699177","39.216954","2314","KB","Arbuckle Group","3884","","ACO-1","04/15/1999"
"1002915090","15-065-01127","-99.699177","39.216954","2314","KB","Lansing Group","3530","","ACO-1","04/15/1999"
"1002915090","15-065-01127","-99.699177","39.216954","2314","KB","Heebner Shale Member","3491","","ACO-1","04/15/1999"
"1002915090","15-065-01127","-99.699177","39.216954","2314","KB","Toronto Limestone Member","3515","","Drillers log","01/17/2006"
"1002915090","15-065-01127","-99.699177","39.216954","2314","KB","Topeka Limestone Formation","3306","","Drillers log","01/17/2006"
"1002915090","15-065-01127","-99.699177","39.216954","2314","KB","Marmaton Group","3808","","Drillers log","01/17/2006"
"1002915098","15-065-01133","-99.708507","39.2186654","2290","KB","Arbuckle Group","3865","","Drillers log","01/17/2006"
"1002915098","15-065-01133","-99.708507","39.2186654","2290","KB","Lansing - Kansas City Supergroup","3507","","Drillers log","01/17/2006"
"1002915098","15-065-01133","-99.708507","39.2186654","2290","KB","Kansas City Group","","3735","Drillers log","01/17/2006"
"1002915100","15-065-01138","-99.675952","39.235207","2348","KB","Arbuckle Group","3895","","ACO-1","04/15/1999"
"1002915100","15-065-01138","-99.675952","39.235207","2348","KB","Heebner Shale Member","3522","","ACO-1","04/15/1999"
"1002915100","15-065-01138","-99.675952","39.235207","2348","KB","Toronto Limestone Member","3548","","ACO-1","04/15/1999"
"1002915100","15-065-01138","-99.675952","39.235207","2348","KB","Lansing Group","3561","","ACO-1","04/15/1999"
"1002915100","15-065-01138","-99.675952","39.235207","2348","KB","Toronto Limestone Member","3551","","ACO-1/Driller's Log","12/21/2005"
"1002915100","15-065-01138","-99.675952","39.235207","2348","KB","Lansing Group","3563","","ACO-1/Driller's Log","12/21/2005"
"1002915100","15-065-01138","-99.675952","39.235207","2348","KB","Base Morrowan Member","","3875","ACO-1/Driller's Log","12/21/2005"
"1002915100","15-065-01138","-99.675952","39.235207","2348","KB","Heebner Shale Member","3526","","ACO-1/Driller's Log","12/21/2005"
"1002915100","15-065-01138","-99.675952","39.235207","2348","KB","Kansas City Group","","3788","ACO-1/Driller's Log","12/21/2005"
"1002915102","15-065-01139","-99.6643086","39.207068","2287","KB","Kansas City Group","","3755","Drillers log","01/17/2006"
"1002915106","15-065-01141","-99.7061963","39.2205092","2310","DF","Kansas City Group","","3758","ACO-1","12/27/2005"
"1002915106","15-065-01141","-99.7061963","39.2205092","2310","DF","Lansing Group","3532","","ACO-1","04/15/1999"
"1002915106","15-065-01141","-99.7061963","39.2205092","2310","DF","Marmaton Group","3812","","ACO-1","04/15/1999"
"1002915106","15-065-01141","-99.7061963","39.2205092","2310","DF","Simpson Group","3860","","ACO-1","04/15/1999"
"1002915106","15-065-01141","-99.7061963","39.2205092","2310","DF","Arbuckle Group","3880","","ACO-1","04/15/1999"
"1002915106","15-065-01141","-99.7061963","39.2205092","2310","DF","Stone Corral Formation","1780","","ACO-1/Driller's Log","12/27/2005"
"1002915106","15-065-01141","-99.7061963","39.2205092","2310","DF","Dodge","3515","","ACO-1/Driller's Log","12/27/2005"
"1002915106","15-065-01141","-99.7061963","39.2205092","2310","DF","Heebner Shale Member","3494","","ACO-1/Driller's Log","12/27/2005"
"1002915110","15-065-01143","-99.6666414","39.2097833","2295","DF","Arbuckle Group","3865","","ACO-1","04/15/1999"
"1002915110","15-065-01143","-99.6666414","39.2097833","2295","DF","Heebner Shale Member","3496","","ACO-1","04/15/1999"
"1002915110","15-065-01143","-99.6666414","39.2097833","2295","DF","Topeka Limestone Formation","3288","","ACO-1","04/15/1999"
"1002915110","15-065-01143","-99.6666414","39.2097833","2295","DF","Lansing Group","3536","","Drillers log","02/16/2006"
"1002915110","15-065-01143","-99.6666414","39.2097833","2295","DF","Kansas City Group","","3762","Drillers log","01/17/2006"
"1002915110","15-065-01143","-99.6666414","39.2097833","2295","DF","Marmaton Group","3810","","Drillers log","01/17/2006"
"1002915110","15-065-01143","-99.6666414","39.2097833","2295","DF","Weathered Simpson","3854","","Drillers log","01/17/2006"
"1002941183","15-163-00172","-99.5878483","39.2280342","2270","KB","Arbuckle Group","3916","","ACO-1","04/15/1999"
"1002941183","15-163-00172","-99.5878483","39.2280342","2270","KB","Lansing Group","3561","","ACO-1","04/15/1999"
"1002941183","15-163-00172","-99.5878483","39.2280342","2270","KB","Stone Corral Formation","","1825","Drillers log","09/08/2005"
"1002941183","15-163-00172","-99.5878483","39.2280342","2270","KB","Base Morrowan Member","","3871","Drillers log","09/08/2005"
"1002941305","15-163-00283","-99.5971411","39.204402","2268","KB","Heebner Shale Member","3521","","ACO-1","04/15/1999"
"1002941305","15-163-00283","-99.5971411","39.204402","2268","KB","Lansing Group","3558","","ACO-1","04/15/1999"
"1002941305","15-163-00283","-99.5971411","39.204402","2268","KB","Stone Corral Formation","1755","","ACO-1","04/15/1999"
"1002941305","15-163-00283","-99.5971411","39.204402","2268","KB","Kansas City Group","3787","","ACO-1","04/15/1999"
